date,tn_energy_gwh,kerala_energy_gwh,karnataka_energy_gwh,ap_energy_gwh,sr_max_demand_mw,sr_demand_met_mw,sr_peak_shortage_mw,sr_energy_gwh,sr_wind_gwh,sr_solar_gwh,india_energy_gwh
2014-01-25,253.5,60.3,184.5,269.7,,33132.0,1606.0,773.0,24.0,,2652.0
2014-01-26,234.1,53.5,173.2,267.6,,30029.0,1251.0,733.0,26.0,,2542.0
2014-01-27,244.4,58.6,181.1,261.9,,32638.0,2196.0,752.0,37.0,,2622.0
2014-01-28,252.9,59.9,185.9,263.8,,32959.0,1521.0,768.0,23.0,,2707.0
2014-01-29,252.4,59.9,187.9,262.0,,33002.0,2494.0,768.0,21.0,,2716.0
2014-01-30,251.5,60.4,180.4,261.3,,32959.0,2827.0,760.0,22.0,,2718.0
2014-01-31,253.9,61.2,185.2,256.5,,33545.0,1957.0,763.0,26.0,,2725.0
2014-02-01,258.1,61.3,184.4,258.5,,32983.0,1916.0,768.0,28.0,,2729.0
2014-02-02,250.0,55.8,175.8,259.0,,31523.0,1011.0,746.0,28.0,,2656.0
2014-02-03,250.0,60.5,187.3,258.2,,32876.0,1887.0,761.0,20.0,,2717.0
2014-02-04,251.7,61.4,188.9,265.8,,32699.0,2227.0,774.0,13.0,,2767.0
2014-02-05,247.7,61.8,188.6,263.2,,32505.0,2996.0,767.0,9.0,,2795.0
2014-02-06,251.9,61.8,185.5,264.0,,32765.0,2564.0,769.0,16.0,,2771.0
2014-02-07,253.7,61.3,186.6,262.3,,32914.0,2185.0,770.0,17.0,,2749.0
2014-02-08,260.8,60.6,184.0,266.8,,32631.0,1985.0,778.0,15.0,,2761.0
2014-02-09,245.0,55.6,178.2,262.6,,30714.0,1433.0,747.0,9.0,,2687.0
2014-02-10,251.2,59.9,186.1,266.7,,32466.0,1256.0,770.0,6.0,,2758.0
2014-02-11,255.1,61.2,193.2,266.4,,32829.0,2327.0,782.0,10.0,,2794.0
2014-02-12,258.4,61.2,192.5,267.8,,33391.0,2394.0,786.0,10.0,,2816.0
2014-02-13,263.0,61.4,194.0,273.1,,33879.0,1599.0,798.0,11.0,,2820.0
2014-02-14,261.7,62.5,194.9,273.7,,34242.0,2511.0,799.0,10.0,,2743.0
2014-02-15,258.2,62.0,191.1,273.6,,33097.0,1795.0,791.0,8.0,,2701.0
2014-02-16,248.1,56.8,181.4,262.7,,30829.0,1440.0,755.0,11.0,,2628.0
2014-02-17,254.1,61.2,190.0,261.6,,33374.0,2183.0,773.0,9.0,,2695.0
2014-02-18,252.0,62.9,192.1,265.0,,33348.0,2277.0,778.0,25.0,,2745.0
2014-02-19,249.1,63.5,192.8,267.2,,32997.0,3141.0,779.0,16.0,,2763.0
2014-02-20,253.8,63.4,192.6,265.0,,33570.0,2893.0,781.0,15.0,,2780.0
2014-02-21,259.7,62.3,192.6,268.2,,34275.0,2845.0,789.0,11.0,,2779.0
2014-02-22,261.1,61.1,192.3,276.1,,33551.0,2207.0,797.0,9.0,,2742.0
2014-02-23,249.8,58.4,187.9,265.9,,31564.0,1409.0,767.0,14.0,,2662.0
2014-02-24,257.2,61.6,191.3,272.1,,33086.0,1803.0,788.0,24.0,,2718.0
2014-02-25,251.2,64.0,194.0,272.5,,33928.0,2228.0,787.0,28.0,,2710.0
2014-02-26,252.6,64.8,190.5,264.9,,33353.0,2234.0,779.0,19.0,,2691.0
2014-02-27,254.0,64.3,187.4,265.2,,33444.0,2380.0,777.0,13.0,,2639.0
2014-02-28,257.0,65.2,186.5,258.2,,32815.0,3275.0,773.0,11.0,,2544.0
2014-03-01,252.3,64.0,182.4,256.7,,33117.0,2517.0,761.0,9.0,,2542.0
2014-03-02,249.8,58.6,172.8,258.6,,30733.0,1243.0,745.0,11.0,,2511.0
2014-03-03,250.5,63.2,176.7,253.8,,32111.0,2038.0,750.0,11.0,,2578.0
2014-03-04,253.8,64.0,178.7,244.8,,32201.0,2229.0,748.0,10.0,,2577.0
2014-03-05,267.4,64.8,181.4,248.7,,33435.0,1297.0,768.0,13.0,,2623.0
2014-03-06,264.5,64.4,179.5,250.4,,33014.0,2291.0,765.0,11.0,,2638.0
2014-03-07,261.7,64.7,175.2,256.8,,32715.0,1306.0,765.0,18.0,,2658.0
2014-03-08,266.6,65.3,159.8,253.3,,32602.0,881.0,751.0,24.0,,2640.0
2014-03-09,257.8,59.6,151.1,252.9,,30675.0,1505.0,727.0,25.0,,2577.0
2014-03-10,265.2,64.6,165.6,258.1,,32825.0,1551.0,760.0,14.0,,2605.0
2014-03-11,267.3,65.8,173.6,262.9,,34217.0,1606.0,776.0,30.0,,2613.0
2014-03-12,262.0,65.6,176.6,267.6,,33712.0,1696.0,778.0,30.0,,2645.0
2014-03-13,266.9,64.6,182.1,272.6,,33697.0,1711.0,792.0,36.0,,2710.0
2014-03-14,266.7,64.9,188.3,273.6,,33111.0,1551.0,800.0,31.0,,2751.0
2014-03-15,264.3,64.8,187.6,279.9,,32949.0,1549.0,803.0,25.0,,2783.0
2014-03-16,259.5,59.5,179.6,277.8,,31003.0,2109.0,782.0,30.0,,2709.0
2014-03-17,262.9,64.1,189.5,271.6,,32715.0,1907.0,794.0,22.0,,2584.0
2014-03-18,262.3,66.4,190.8,272.9,,34943.0,2496.0,798.0,25.0,,2653.0
2014-03-19,268.3,66.7,192.3,264.3,,34167.0,3217.0,798.0,16.0,,2789.0
2014-03-20,256.5,66.2,186.6,277.4,,32877.0,4765.0,793.0,9.0,,2818.0
2014-03-21,250.8,67.2,188.4,281.7,,34200.0,3533.0,795.0,10.0,,2809.0
2014-03-22,262.2,68.1,199.9,284.8,,34990.0,2008.0,822.0,10.0,,2853.0
2014-03-23,273.6,63.2,193.2,281.5,,34511.0,1918.0,818.0,10.0,,2800.0
2014-03-24,273.7,68.0,200.8,283.5,,36126.0,2702.0,832.0,10.0,,2786.0
2014-03-25,283.6,68.4,199.2,282.1,,35616.0,2726.0,840.0,16.0,,2822.0
2014-03-26,285.2,68.3,203.4,281.2,,35976.0,2178.0,845.0,31.0,,2902.0
2014-03-27,273.2,68.0,203.2,283.6,,35904.0,3126.0,834.0,18.0,,2890.0
2014-03-28,267.1,68.1,201.4,280.6,,35017.0,2954.0,824.0,13.0,,2865.0
2014-03-29,267.0,67.4,202.4,278.1,,34201.0,4076.0,822.0,18.0,,2861.0
2014-03-30,262.4,63.6,196.1,279.6,,33746.0,1775.0,808.0,15.0,,2802.0
2014-03-31,271.6,68.7,194.8,281.6,,34569.0,2018.0,823.0,17.0,,2860.0
2014-04-01,276.9,68.8,194.4,284.0,,34872.0,2235.0,831.0,20.0,,2874.0
2014-04-02,276.0,69.1,197.2,278.4,,35661.0,3027.0,828.0,15.0,,2877.0
2014-04-03,268.2,70.1,204.1,279.4,,35608.0,3350.0,829.0,12.0,,2905.0
2014-04-04,266.3,70.1,205.0,276.4,,34404.0,4494.0,825.0,9.0,,2911.0
2014-04-05,256.1,68.3,203.1,266.9,,33789.0,4175.0,801.0,8.0,,2885.0
2014-04-06,256.0,62.7,193.3,268.0,,33112.0,3192.0,787.0,11.0,,2826.0
2014-04-07,269.7,63.0,206.7,269.6,,34552.0,2765.0,816.0,14.0,,2880.0
2014-04-08,274.2,61.7,201.2,268.1,,34516.0,3043.0,812.0,25.0,,2902.0
2014-04-09,285.2,64.2,185.6,269.7,,33891.0,1810.0,813.0,38.0,,2896.0
2014-04-10,263.9,59.6,185.9,267.4,,34107.0,3138.0,784.0,17.0,,2872.0
2014-04-11,279.4,62.9,194.3,263.4,,33289.0,2619.0,807.0,27.0,,2900.0
2014-04-12,274.0,63.4,191.6,263.6,,33097.0,3363.0,800.0,17.0,,2884.0
2014-04-13,268.5,56.8,182.4,258.1,,32535.0,2845.0,773.0,12.0,,2769.0
2014-04-14,267.6,59.2,190.0,261.5,,32134.0,1980.0,785.0,13.0,,2832.0
2014-04-15,273.6,57.6,185.0,261.7,,32987.0,2590.0,785.0,9.0,,2903.0
2014-04-16,276.7,61.7,188.5,264.3,,33228.0,2682.0,798.0,17.0,,2898.0
2014-04-17,289.4,63.5,177.9,266.0,,31951.0,2529.0,804.0,28.0,,2884.0
2014-04-18,286.6,60.1,168.2,265.3,,32245.0,2235.0,787.0,23.0,,2755.0
2014-04-19,278.7,63.3,169.8,266.4,,33049.0,2016.0,785.0,9.0,,2791.0
2014-04-20,262.2,60.4,159.8,261.7,,31900.0,2553.0,751.0,12.0,,2703.0
2014-04-21,274.4,65.6,181.6,261.0,,33870.0,2720.0,789.0,9.0,,2816.0
2014-04-22,280.9,66.6,191.4,262.4,,34344.0,3066.0,809.0,11.0,,2893.0
2014-04-23,289.7,66.9,195.0,250.4,,33908.0,3419.0,809.0,9.0,,2921.0
2014-04-24,258.4,65.2,196.3,256.0,,32399.0,2433.0,782.0,15.0,,2918.0
2014-04-25,278.1,66.3,195.0,257.7,,34327.0,3173.0,804.0,16.0,,2975.0
2014-04-26,280.5,66.2,181.8,263.0,,33252.0,2723.0,800.0,15.0,,2989.0
2014-04-27,270.2,59.7,169.1,258.5,,32087.0,1976.0,764.0,13.0,,2919.0
2014-04-28,279.1,63.7,181.8,255.7,,33808.0,3425.0,788.0,9.0,,2985.0
2014-04-30,276.1,61.4,176.9,260.9,,32365.0,3238.0,783.0,11.0,,2994.0
2014-05-01,273.3,54.2,162.3,256.3,,30543.0,981.0,753.0,13.0,,2934.0
2014-05-02,273.1,60.6,162.4,256.0,,32315.0,2620.0,759.0,11.0,,2904.0
2014-05-03,274.5,61.4,162.7,254.4,,31884.0,2652.0,760.0,8.0,,2886.0
2014-05-04,276.7,57.5,154.0,246.5,,30632.0,1757.0,741.0,4.0,,2821.0
2014-05-05,265.0,59.1,170.2,245.9,,31126.0,1670.0,746.0,12.0,,2859.0
2014-05-06,257.6,60.8,170.4,253.1,,31242.0,1720.0,748.0,12.0,,2940.0
2014-05-07,227.4,56.5,169.3,238.2,,30134.0,2268.0,697.0,9.0,,2907.0
2014-05-08,225.2,50.9,142.4,242.2,,27993.0,690.0,666.0,14.0,,2830.0
2014-05-09,237.9,56.7,134.0,220.5,,29948.0,1331.0,655.0,23.0,,2825.0
2014-05-10,253.9,60.1,145.5,218.8,,30952.0,1935.0,685.0,42.0,,2832.0
2014-05-11,245.3,58.1,145.0,233.3,,28858.0,1723.0,688.0,24.0,,2774.0
2014-05-12,256.6,61.4,162.0,243.1,,30326.0,3645.0,730.0,23.0,,2866.0
2014-05-13,270.1,63.3,170.0,250.4,,32385.0,2721.0,761.0,32.0,,2818.0
2014-05-14,276.7,64.1,175.4,251.8,,31935.0,2443.0,775.0,49.0,,2763.0
2014-05-15,274.6,65.5,182.1,251.9,,32880.0,1982.0,780.0,58.0,,2869.0
2014-05-16,290.1,67.4,188.6,251.3,,33296.0,2482.0,804.0,68.0,,2946.0
2014-05-17,283.7,63.7,178.5,248.7,,32452.0,2766.0,782.0,60.0,,2914.0
2014-05-18,263.6,60.8,165.4,246.9,,30683.0,1469.0,743.0,25.0,,2830.0
2014-05-19,263.2,65.8,171.2,244.5,,30536.0,2583.0,750.0,31.0,,2896.0
2014-05-20,273.7,64.4,157.6,237.1,,31803.0,2816.0,740.0,44.0,,2934.0
2014-05-21,282.5,63.7,154.3,246.6,,31063.0,2050.0,754.0,56.0,,2976.0
2014-05-22,281.0,63.7,157.2,249.7,,32529.0,1958.0,759.0,66.0,,3006.0
2014-05-23,282.6,66.0,168.5,249.6,,31760.0,2175.0,774.0,64.0,,2985.0
2014-05-24,266.4,64.1,172.4,249.8,,31792.0,1920.0,760.0,65.0,,2948.0
2014-05-25,261.7,60.0,159.4,227.3,,27729.0,2886.0,715.0,64.0,,2796.0
2014-05-26,268.3,65.0,173.0,182.5,,28790.0,5158.0,695.0,55.0,,2826.0
2014-05-27,258.2,66.0,166.4,227.4,,30875.0,2136.0,725.0,40.0,,2898.0
2014-05-28,248.9,62.2,159.6,239.5,,30357.0,2318.0,718.0,24.0,,2920.0
2014-05-29,264.2,60.5,158.0,236.5,,31297.0,2760.0,726.0,51.0,,2969.0
2014-05-30,275.6,62.9,158.7,243.1,,32650.0,2220.0,748.0,68.0,,2958.0
2014-05-31,274.7,65.2,158.6,247.6,,31912.0,2470.0,754.0,76.0,,2939.0
2014-06-01,267.7,59.7,148.9,248.3,,30991.0,730.0,731.0,76.0,,2834.0
2014-06-02,270.9,61.5,153.8,106.9,,29648.0,1150.0,744.0,86.0,,2917.0
2014-06-03,252.3,57.7,135.4,93.5,,29623.0,4785.0,665.0,56.0,,2890.0
2014-06-04,276.4,61.0,149.2,122.7,,31425.0,2550.0,734.0,73.0,,3011.0
2014-06-05,277.5,60.3,151.4,120.0,,32043.0,1900.0,741.0,78.0,,3040.0
2014-06-06,278.3,59.7,145.0,125.8,,31410.0,1525.0,744.0,86.0,,3069.0
2014-06-07,276.7,57.5,143.8,129.1,,31433.0,1950.0,740.0,92.0,,3095.0
2014-06-08,265.3,52.4,136.4,130.8,,29709.0,1500.0,716.0,104.0,,3028.0
2014-06-09,256.8,55.7,149.4,119.9,,30712.0,2075.0,713.0,91.0,,3055.0
2014-06-10,272.3,55.6,156.0,114.5,,30495.0,3430.0,724.0,87.0,,3077.0
2014-06-11,280.9,54.6,163.0,123.1,,32717.0,2000.0,750.0,109.0,,3102.0
2014-06-12,283.9,55.3,164.4,125.0,,32024.0,2450.0,756.0,108.0,,3023.0
2014-06-13,287.2,55.1,159.2,118.1,,31897.0,2660.0,748.0,104.0,,2971.0
2014-06-14,289.5,56.8,156.6,127.8,,31450.0,2090.0,758.0,101.0,,2990.0
2014-06-15,277.2,52.7,151.9,124.2,,29523.0,1400.0,724.0,105.0,,2941.0
2014-06-16,291.3,58.1,160.6,122.1,,32410.0,2900.0,755.0,100.0,,3077.0
2014-06-17,297.6,58.0,164.0,122.9,,32695.0,2950.0,772.0,117.0,,3113.0
2014-06-18,293.3,55.5,165.0,127.0,,31888.0,1900.0,761.0,112.0,,3078.0
2014-06-19,294.8,53.0,161.2,121.9,,31062.0,1075.0,759.0,119.0,,3085.0
2014-06-20,294.9,55.0,164.3,132.4,,31933.0,1410.0,773.0,120.0,,3090.0
2014-06-21,286.1,55.3,166.8,134.6,,31705.0,1625.0,773.0,107.0,,3058.0
2014-06-22,274.9,52.1,153.6,132.3,,29618.0,2050.0,738.0,93.0,,2965.0
2014-06-23,286.0,57.6,165.2,128.4,,32100.0,2250.0,765.0,106.0,,3058.0
2014-06-24,292.8,58.4,168.7,132.0,,32360.0,3600.0,779.0,119.0,,3101.0
2014-06-25,292.8,59.4,171.7,134.1,,32866.0,2750.0,785.0,125.0,,3120.0
2014-06-26,288.5,60.8,176.1,126.0,,32712.0,2900.0,781.0,90.0,,3109.0
2014-06-27,287.6,63.3,180.3,128.2,,33219.0,2000.0,782.0,63.0,,3105.0
2014-06-28,278.7,64.0,173.3,125.3,,32653.0,1825.0,765.0,56.0,,3119.0
2014-06-29,272.3,59.0,169.4,129.5,,30812.0,1750.0,752.0,76.0,,3060.0
2014-06-30,267.8,60.1,175.2,128.3,,33048.0,1550.0,756.0,72.0,,3115.0
2014-07-01,273.4,59.1,176.9,131.1,,33157.0,2350.0,769.0,90.0,,3102.0
2014-07-02,277.3,58.8,180.6,138.6,,32804.0,2200.0,785.0,102.0,,3131.0
2014-07-03,284.2,61.0,177.0,130.4,,33319.0,2100.0,785.0,106.0,,3080.0
2014-07-04,285.1,61.6,175.4,128.1,,32691.0,2450.0,778.0,96.0,,3087.0
2014-07-05,286.4,59.5,161.1,122.7,,31719.0,2470.0,753.0,97.0,,3078.0
2014-07-06,267.1,53.4,150.2,124.3,,30697.0,950.0,725.0,79.0,,3012.0
2014-07-07,273.1,58.1,155.6,126.6,,31424.0,1780.0,742.0,76.0,,3066.0
2014-07-08,277.3,59.2,156.3,124.9,,32219.0,1400.0,739.0,85.0,,3117.0
2014-07-09,273.3,59.2,156.6,125.2,,30815.0,2050.0,737.0,95.0,,3106.0
2014-07-10,262.2,56.6,147.0,124.8,,30410.0,1850.0,717.0,91.0,,3085.0
2014-07-11,261.0,56.7,143.0,119.3,,30588.0,400.0,707.0,104.0,,3064.0
2014-07-12,265.4,53.8,143.8,118.7,,29662.0,1330.0,709.0,109.0,,3032.0
2014-07-13,246.6,48.0,136.4,121.7,,28553.0,300.0,682.0,83.0,,2968.0
2014-07-14,262.8,52.8,147.4,125.2,,30664.0,1380.0,715.0,101.0,,3025.0
2014-07-15,271.1,53.7,147.0,128.8,,31088.0,450.0,726.0,111.0,,3019.0
2014-07-16,276.0,54.3,147.2,130.0,,31283.0,1050.0,730.0,116.0,,2943.0
2014-07-17,283.1,56.1,151.5,134.6,,31885.0,1300.0,757.0,121.0,,2954.0
2014-07-18,290.7,57.3,155.0,135.4,,32384.0,1800.0,768.0,123.0,,2869.0
2014-07-19,278.3,56.0,150.4,132.6,,31905.0,1250.0,748.0,124.0,,2861.0
2014-07-20,266.9,51.0,143.2,132.4,,30172.0,300.0,726.0,116.0,,2822.0
2014-07-21,278.2,54.4,156.5,132.9,,32371.0,1865.0,750.0,122.0,,2910.0
2014-07-22,282.5,55.0,157.6,132.7,,32115.0,1380.0,755.0,124.0,,2906.0
2014-07-23,281.9,53.4,150.6,132.4,,31241.0,1050.0,748.0,121.0,,2885.0
2014-07-24,286.2,55.8,151.6,135.6,,32452.0,1000.0,763.0,116.0,,2895.0
2014-07-25,285.4,55.7,155.0,136.1,,32334.0,1650.0,765.0,111.0,,2919.0
2014-07-26,279.3,55.6,152.3,136.8,,31608.0,1650.0,762.0,115.0,,2942.0
2014-07-27,262.8,52.7,144.2,131.8,,29622.0,950.0,725.0,113.0,,2878.0
2014-07-28,274.8,55.0,152.0,127.6,,31839.0,1103.0,738.0,119.0,,2892.0
2014-07-29,278.4,56.5,155.2,124.5,,31200.0,880.0,740.0,126.0,,2870.0
2014-07-30,278.0,56.8,157.1,130.5,,31499.0,1280.0,747.0,119.0,,2893.0
2014-07-31,283.0,55.9,148.6,135.2,,32204.0,1070.0,754.0,116.0,,2938.0
2014-08-01,283.0,53.0,153.0,133.8,,32373.0,1200.0,751.0,108.0,,2909.0
2014-08-02,271.2,53.2,150.8,141.4,,31793.0,1745.0,742.0,115.0,,2921.0
2014-08-03,246.0,50.4,143.4,137.9,,29639.0,1875.0,706.0,101.0,,2835.0
2014-08-04,261.6,54.2,153.4,138.6,,32594.0,1350.0,744.0,118.0,,2881.0
2014-08-05,271.1,53.2,154.0,144.4,,32723.0,1280.0,758.0,126.0,,2834.0
2014-08-06,271.6,53.3,155.0,146.4,,32502.0,890.0,767.0,108.0,,2880.0
2014-08-07,279.7,55.2,158.2,147.9,,32316.0,1290.0,783.0,96.0,,2909.0
2014-08-08,271.4,55.0,159.4,147.8,,31394.0,690.0,779.0,90.0,,2917.0
2014-08-09,258.6,54.2,156.4,145.5,,30856.0,670.0,758.0,75.0,,2896.0
2014-08-10,241.2,51.1,148.8,142.7,,28904.0,1550.0,728.0,62.0,,2765.0
2014-08-11,256.0,54.6,157.8,147.7,,32400.0,1350.0,768.0,60.0,,2837.0
2014-08-12,258.2,54.2,159.6,146.3,,33022.0,750.0,759.0,65.0,,2911.0
2014-08-13,261.6,55.1,161.6,146.1,,33554.0,1580.0,772.0,68.0,,2973.0
2014-08-14,271.0,55.6,162.1,143.4,,32474.0,1470.0,778.0,74.0,,2992.0
2014-08-15,243.3,53.0,157.2,147.7,,29139.0,580.0,744.0,65.0,,2820.0
2014-08-16,242.5,55.8,159.7,143.0,,31408.0,2350.0,741.0,61.0,,2861.0
2014-08-17,235.9,54.2,156.3,141.0,,30193.0,1875.0,730.0,42.0,,2853.0
2014-08-18,242.3,58.2,158.3,137.9,,32387.0,2953.0,742.0,15.0,,2937.0
2014-08-19,248.1,59.2,152.1,140.0,,31074.0,2416.0,740.0,11.0,,3004.0
2014-08-20,254.9,58.7,147.8,138.8,,32572.0,3451.0,735.0,21.0,,3021.0
2014-08-21,262.0,59.8,144.4,135.2,,32611.0,1600.0,740.0,22.0,,3086.0
2014-08-22,265.7,57.6,141.8,138.1,,32254.0,1550.0,749.0,22.0,,3104.0
2014-08-23,256.8,55.0,136.8,139.5,,31768.0,1975.0,732.0,33.0,,3075.0
2014-08-24,235.4,52.8,126.4,139.9,,29897.0,600.0,701.0,32.0,,2993.0
2014-08-25,254.3,57.7,138.6,135.1,,32010.0,1150.0,735.0,50.0,,3052.0
2014-08-26,265.4,59.3,136.9,130.8,,31318.0,960.0,739.0,71.0,,3076.0
2014-08-27,270.4,59.0,135.3,121.2,,31071.0,1000.0,729.0,76.0,,3020.0
2014-08-28,267.0,58.0,133.0,116.0,,31247.0,970.0,708.0,85.0,,2964.0
2014-08-29,258.0,57.5,123.6,114.4,,29484.0,600.0,679.0,69.0,,2912.0
2014-08-30,261.6,54.6,121.6,119.9,,31305.0,550.0,681.0,85.0,,2936.0
2014-08-31,248.9,50.8,120.7,120.8,,29489.0,625.0,666.0,70.0,,2796.0
2014-09-01,266.6,55.2,129.7,124.8,,30590.0,670.0,706.0,84.0,,2785.0
2014-09-02,275.0,52.5,139.0,130.2,,31479.0,1195.0,730.0,76.0,,2777.0
2014-09-03,274.9,56.7,143.8,136.4,,31181.0,1280.0,758.0,74.0,,2795.0
2014-09-04,272.7,57.7,146.0,136.3,,32902.0,470.0,765.0,76.0,,2723.0
2014-09-05,274.0,57.7,150.9,135.8,,31945.0,500.0,775.0,82.0,,2670.0
2014-09-06,264.6,54.9,142.7,126.3,,30670.0,575.0,737.0,81.0,,2633.0
2014-09-07,250.6,49.9,133.5,123.5,,28354.0,350.0,686.0,65.0,,2584.0
2014-09-08,261.0,51.3,144.0,130.9,,31120.0,400.0,719.0,82.0,,2649.0
2014-09-09,268.0,55.6,150.5,134.2,,32679.0,610.0,749.0,90.0,,2747.0
2014-09-10,280.4,58.4,155.6,141.0,,33998.0,645.0,784.0,87.0,,2796.0
2014-09-11,284.7,59.7,160.5,140.1,,33932.0,475.0,798.0,79.0,,2832.0
2014-09-12,284.3,61.1,165.6,142.1,,34380.0,700.0,807.0,77.0,,2830.0
2014-09-13,280.9,60.4,165.9,139.3,,34239.0,500.0,798.0,75.0,,2824.0
2014-09-14,258.4,53.6,155.6,137.7,,31285.0,500.0,756.0,52.0,,2748.0
2014-09-15,260.7,58.2,160.0,134.8,,33211.0,800.0,762.0,55.0,,2829.0
2014-09-16,261.2,60.2,161.4,128.8,,32908.0,850.0,758.0,67.0,,2882.0
2014-09-17,267.4,59.7,160.2,125.7,,33506.0,630.0,757.0,65.0,,2910.0
2014-09-18,272.8,60.3,157.6,125.7,,32217.0,1600.0,764.0,66.0,,2965.0
2014-09-19,275.1,60.5,156.4,129.7,,33542.0,650.0,769.0,69.0,,3039.0
2014-09-20,270.4,60.2,150.9,129.1,,32714.0,995.0,755.0,69.0,,3003.0
2014-09-21,264.2,56.1,145.8,125.0,,31197.0,1000.0,732.0,49.0,,2934.0
2014-09-22,269.4,61.4,156.5,127.1,,33036.0,1990.0,761.0,26.0,,3009.0
2014-09-23,251.1,62.1,153.5,133.5,,32739.0,2525.0,750.0,17.0,,3033.0
2014-09-24,253.5,62.4,150.2,134.4,,32585.0,2977.0,744.0,9.0,,3062.0
2014-09-25,259.2,61.3,143.8,134.9,,33191.0,2721.0,748.0,9.0,,3062.0
2014-09-26,255.7,60.2,144.3,137.6,,32167.0,3020.0,745.0,9.0,,3069.0
2014-09-27,247.8,59.2,143.9,137.2,,31635.0,2787.0,735.0,9.0,,3057.0
2014-09-28,238.3,54.8,140.8,136.2,,30335.0,1879.0,718.0,12.0,,3028.0
2014-09-29,246.0,58.4,143.8,138.4,,31442.0,4799.0,731.0,7.0,,3059.0
2014-09-30,234.7,59.1,147.6,143.9,,30627.0,4443.0,730.0,9.0,,3077.0
2014-10-01,239.5,58.8,142.8,146.8,,29676.0,4193.0,735.0,7.0,,3060.0
2014-10-02,238.6,57.4,139.9,142.2,,29772.0,1181.0,721.0,5.0,,3013.0
2014-10-03,241.1,58.9,141.7,139.7,,29746.0,2452.0,727.0,7.0,,2993.0
2014-10-04,254.2,59.8,146.2,144.1,,31796.0,1833.0,745.0,14.0,,3044.0
2014-10-05,252.5,55.4,143.4,145.6,,30271.0,1871.0,741.0,20.0,,3059.0
2014-10-06,253.1,58.8,140.6,140.4,,31120.0,3336.0,747.0,35.0,,3096.0
2014-10-07,256.7,60.6,143.5,139.0,,31899.0,2020.0,751.0,37.0,,3063.0
2014-10-08,252.2,59.8,142.4,138.9,,32852.0,1988.0,741.0,27.0,,2992.0
2014-10-09,256.3,61.6,142.9,138.0,,32514.0,2255.0,747.0,14.0,,3004.0
2014-10-10,259.0,58.8,145.7,138.4,,31885.0,1825.0,756.0,38.0,,3014.0
2014-10-11,261.2,60.4,143.8,133.6,,31971.0,2329.0,750.0,51.0,,3027.0
2014-10-12,248.1,55.2,136.0,108.5,,28163.0,3180.0,683.0,50.0,,2839.0
2014-10-13,261.5,59.5,150.5,109.2,,32169.0,4761.0,719.0,38.0,,2864.0
2014-10-14,265.6,59.9,157.5,114.0,,31661.0,4760.0,738.0,11.0,,2828.0
2014-10-15,256.0,59.5,161.2,117.6,,31747.0,4821.0,737.0,10.0,,2831.0
2014-10-16,249.5,60.0,164.5,120.4,,31875.0,4540.0,745.0,11.0,,2868.0
2014-10-17,243.5,59.3,162.2,122.1,,30622.0,3991.0,738.0,11.0,,2874.0
2014-10-18,228.9,58.2,151.9,120.3,,30374.0,3202.0,709.0,9.0,,2825.0
2014-10-19,211.9,53.0,148.3,112.6,,29061.0,3068.0,669.0,10.0,,2759.0
2014-10-20,214.6,57.1,154.3,113.9,,30219.0,2943.0,685.0,18.0,,2839.0
2014-10-21,203.5,57.9,156.4,120.7,,29790.0,3634.0,685.0,22.0,,2877.0
2014-10-22,161.1,56.0,158.3,120.2,,27701.0,3051.0,644.0,18.0,,2833.0
2014-10-23,166.6,55.5,151.6,106.6,,27091.0,2076.0,627.0,12.0,,2682.0
2014-10-24,192.4,57.5,147.6,115.4,,29678.0,2169.0,658.0,11.0,,2628.0
2014-10-25,203.1,58.8,128.4,120.8,,29037.0,2133.0,652.0,6.0,,2634.0
2014-10-26,204.2,54.1,112.2,104.8,,27898.0,1619.0,600.0,4.0,,2550.0
2014-10-27,218.0,58.5,128.4,101.2,,29785.0,2038.0,631.0,4.0,,2660.0
2014-10-28,223.8,59.0,132.6,105.3,,30552.0,2034.0,650.0,5.0,,2709.0
2014-10-29,227.6,60.3,137.2,115.7,,30248.0,2325.0,674.0,8.0,,2729.0
2014-10-30,230.6,59.6,142.0,114.6,,31081.0,1665.0,681.0,10.0,,2757.0
2014-10-31,237.1,60.1,149.2,122.4,,30913.0,3149.0,701.0,7.0,,2803.0
2014-11-01,229.6,59.6,140.3,122.8,,30268.0,1300.0,685.0,9.0,,2770.0
2014-11-02,209.4,53.9,138.2,119.4,,28865.0,2050.0,652.0,7.0,,2702.0
2014-11-03,216.8,58.5,155.0,122.9,,30590.0,1250.0,683.0,9.0,,2779.0
2014-11-04,227.0,59.3,161.0,127.7,,30829.0,2329.0,707.0,5.0,,2802.0
2014-11-05,233.2,60.4,161.5,126.2,,31563.0,2126.0,715.0,6.0,,2822.0
2014-11-06,237.3,61.2,166.9,126.2,,31547.0,2071.0,726.0,4.0,,2844.0
2014-11-07,238.0,61.1,169.5,127.9,,31718.0,3100.0,732.0,6.0,,2851.0
2014-11-08,237.2,60.7,168.1,133.0,,31697.0,2737.0,731.0,10.0,,2852.0
2014-11-09,233.2,55.6,162.2,125.7,,29956.0,1951.0,704.0,9.0,,2789.0
2014-11-10,241.6,60.7,166.4,127.3,,32151.0,2912.0,725.0,6.0,,2836.0
2014-11-11,245.9,59.6,166.8,129.6,,32370.0,2732.0,732.0,11.0,,2870.0
